MTS,open,close,high,low,volume
2017-08-10 07:00:00,0.1835,0.17998,0.18434,0.1777,4859905.94015903
2017-08-11 07:00:00,0.18001,0.17715999999999998,0.185,0.17545999999999998,10269348.05586947
2017-08-12 07:00:00,0.17725,0.17051,0.18245999999999998,0.17023,7261712.70357815
2017-08-13 07:00:00,0.1719,0.16607,0.17221,0.15844,8482281.42326585
2017-08-14 07:00:00,0.16594,0.16792,0.18049,0.16510999999999998,6449953.45374354
2017-08-15 07:00:00,0.16792,0.1573,0.16792,0.15179,11082934.49236089
2017-08-16 07:00:00,0.15877,0.1606,0.1606,0.14818,12091304.99692964
2017-08-17 07:00:00,0.16036,0.15744,0.16119,0.15350999999999998,7204820.29124182
2017-08-18 07:00:00,0.15742,0.15674000000000002,0.17147,0.1511,15061709.08625574
2017-08-19 07:00:00,0.1571,0.1527,0.1616,0.14737999999999998,8762407.50558782
2017-08-20 07:00:00,0.15216,0.15805,0.16158,0.149,7873241.58317597
2017-08-21 07:00:00,0.15815,0.19599,0.20881,0.1518,34222661.33873687
2017-08-22 07:00:00,0.1952,0.24119000000000002,0.26104,0.1701,80928369.16475162
2017-08-23 07:00:00,0.24203000000000002,0.24638000000000002,0.2999,0.2135,95232128.82418545
2017-08-24 07:00:00,0.24628000000000005,0.21786999999999998,0.28769,0.21106999999999998,60144509.75719186
2017-08-25 07:00:00,0.21681999999999998,0.21691,0.23089,0.201,33703474.45471464
2017-08-26 07:00:00,0.2169,0.21,0.23087,0.2056,14017593.5384125
2017-08-27 07:00:00,0.2096,0.20121,0.21026999999999998,0.192,14020520.90085449
2017-08-28 07:00:00,0.20210999999999998,0.225,0.2425,0.19399999999999998,44240204.80795714
2017-08-29 07:00:00,0.22515,0.21955,0.22673000000000001,0.21206,23583141.42583632
2017-08-30 07:00:00,0.21955,0.23190999999999998,0.23326,0.21602,15967840.13691185
2017-08-31 07:00:00,0.2319,0.2586,0.26526,0.2271,20671762.94579708
2017-09-01 07:00:00,0.2585,0.25295,0.26,0.24100000000000002,18653141.36466937
2017-09-02 07:00:00,0.25292,0.22363000000000002,0.254,0.21811,19227600.61921957
2017-09-03 07:00:00,0.22446,0.22914,0.23800000000000002,0.21066999999999997,13183352.8447055
2017-09-04 07:00:00,0.22914,0.2024,0.22985,0.1886,21014975.84954473
2017-09-05 07:00:00,0.20239000000000001,0.2155,0.2202,0.18862,14328420.11580585
2017-09-06 07:00:00,0.2155,0.2315,0.23289,0.21458000000000002,11240198.88699724
2017-09-07 07:00:00,0.2315,0.2274,0.23198000000000002,0.22039,8023978.26270772
2017-09-08 07:00:00,0.22699999999999998,0.21099,0.22928,0.20134000000000002,12007381.45273126
2017-09-09 07:00:00,0.21103000000000002,0.21345,0.21409,0.20617,4021730.07347466
2017-09-10 07:00:00,0.21239,0.21650999999999998,0.2243,0.19699,8735842.65494217
2017-09-11 07:00:00,0.21604,0.2135,0.22184,0.20799,10260933.38780982
2017-09-12 07:00:00,0.2134,0.20995999999999998,0.22399999999999998,0.2052,10277798.03929288
2017-09-13 07:00:00,0.20999,0.19688,0.20999,0.19066,9104706.14521244
2017-09-14 07:00:00,0.19689,0.17138,0.20046,0.16612000000000002,18361691.33306492
2017-09-15 07:00:00,0.17132999999999998,0.18425,0.19199000000000002,0.14765,21883579.69020095
2017-09-16 07:00:00,0.18259,0.1818,0.192,0.17303,10604677.63303745
2017-09-17 07:00:00,0.18136,0.18147,0.18454,0.17131,5852187.1295431
2017-09-18 07:00:00,0.1815,0.19325,0.19427,0.18042,14959726.90161431
2017-09-19 07:00:00,0.19335,0.18517,0.19477,0.18200999999999998,11028345.90113019
2017-09-20 07:00:00,0.18486,0.18141,0.18987,0.18047,6868243.9890003
2017-09-21 07:00:00,0.18149,0.17001,0.1835,0.16873,10286406.04360509
2017-09-22 07:00:00,0.17048,0.17137,0.17709,0.1665,6231565.36047549
2017-09-23 07:00:00,0.17185999999999998,0.17897000000000002,0.1807,0.16938,8404199.73838132
2017-09-24 07:00:00,0.17849,0.17554,0.1799,0.1731,4404306.10953388
2017-09-25 07:00:00,0.17572000000000002,0.18417999999999998,0.187,0.17389000000000002,7346268.01594356
2017-09-26 07:00:00,0.1851,0.18812,0.19698,0.17977,17114460.79288612
2017-09-27 07:00:00,0.18859,0.21,0.21497,0.18716,29024794.30763001
2017-09-28 07:00:00,0.21,0.2016,0.21038,0.19608,20837503.02754041
2017-09-29 07:00:00,0.2016,0.19647,0.2052,0.18746,15373456.45849558
2017-09-30 07:00:00,0.19683,0.2,0.20586,0.19435999999999998,19108236.68816577
2017-10-01 07:00:00,0.19995,0.20938,0.20939000000000002,0.19573,8003818.39223621
2017-10-02 07:00:00,0.20938,0.20290999999999998,0.20976999999999998,0.2,11490515.78920744
2017-10-03 07:00:00,0.20312,0.20317000000000002,0.20600000000000002,0.19722,7829257.64481651
2017-10-04 07:00:00,0.20264000000000001,0.21309,0.2166,0.20093,24128425.77947069
2017-10-05 07:00:00,0.21309,0.23800000000000002,0.24461999999999998,0.21309,68522265.03280708
2017-10-06 07:00:00,0.23805,0.23399999999999999,0.24472,0.23169,46443455.70609503
2017-10-07 07:00:00,0.23399999999999999,0.23911999999999997,0.24175,0.2323,19346021.05353564
2017-10-08 07:00:00,0.2398,0.28076,0.284,0.23847,68298530.36671054
2017-10-09 07:00:00,0.28060999999999997,0.25,0.28076,0.23325,84715749.61653134
2017-10-10 07:00:00,0.25,0.25805,0.267,0.2415,48003928.57281014
2017-10-11 07:00:00,0.25801999999999997,0.26331,0.26589,0.255,33373485.59632103
2017-10-12 07:00:00,0.26331,0.24536999999999998,0.26539,0.2452,48325250.08977823
2017-10-13 07:00:00,0.24536999999999998,0.26083,0.2657,0.23231,73735732.49440134
2017-10-14 07:00:00,0.26083,0.25544,0.2692,0.254,75624133.97707394
2017-10-15 07:00:00,0.25544,0.2642,0.27,0.24700999999999998,50461339.20142583
2017-10-16 07:00:00,0.2647,0.2577,0.3,0.25151999999999997,150823731.81657082
2017-10-17 07:00:00,0.2577,0.2288,0.2659,0.21,93582486.7431467
2017-10-18 07:00:00,0.2279,0.2168,0.23454,0.19964,72724572.54875894
2017-10-19 07:00:00,0.2169,0.2142,0.2327,0.20600000000000002,66513012.90803659
2017-10-20 07:00:00,0.2142,0.20800000000000002,0.2234,0.20501999999999998,52258560.82626284
2017-10-21 07:00:00,0.20739000000000002,0.21,0.21098000000000008,0.19699999999999998,32784254.973012604
2017-10-22 07:00:00,0.21006999999999998,0.2016,0.21215,0.19449,37752946.79147142
2017-10-23 07:00:00,0.20175,0.19188,0.2019,0.1823,32792706.39803771
2017-10-24 07:00:00,0.19179000000000002,0.2041,0.21696999999999997,0.18289,81895016.62834574
2017-10-25 07:00:00,0.20415999999999998,0.20229,0.20531999999999997,0.19562000000000002,47826862.73971053
2017-10-26 07:00:00,0.20207999999999998,0.20167000000000002,0.2048,0.1986,10825596.55819211
2017-10-27 07:00:00,0.2018,0.20045,0.2028,0.19766,7762573.73944422
2017-10-28 07:00:00,0.20001,0.19772,0.2008,0.19671,6137563.13881059
2017-10-29 07:00:00,0.19772,0.2027,0.20659,0.1961,13376176.88632958
2017-10-30 07:00:00,0.20265999999999998,0.2024,0.205,0.19996,9855935.8769739
2017-10-31 07:00:00,0.2024,0.19826,0.20345,0.19792,8692793.48407089
2017-11-01 07:00:00,0.19793,0.19149000000000002,0.20055,0.1892,17803226.93613558
2017-11-02 07:00:00,0.1913,0.19927,0.20699,0.17421,40076149.17801777
2017-11-03 07:00:00,0.2,0.20584000000000002,0.2288,0.1951,62279562.60586444
2017-11-04 07:00:00,0.20597,0.20085,0.20628000000000002,0.19924,11973336.1967866
2017-11-05 07:00:00,0.2013,0.19942000000000001,0.20342000000000002,0.19810999999999998,11999812.27950923
2017-11-06 07:00:00,0.19935,0.20189000000000001,0.20713,0.19782,20416401.05100836
2017-11-07 07:00:00,0.201,0.20543000000000008,0.2065,0.19899999999999998,16891089.8535719
2017-11-08 07:00:00,0.20544,0.21691999999999997,0.22416999999999998,0.20232999999999998,41518834.27577572
2017-11-09 07:00:00,0.21746,0.21628000000000008,0.222,0.212,32842471.37415212
2017-11-10 07:00:00,0.2163,0.20292000000000002,0.21853000000000009,0.19801,35545465.19730532
2017-11-11 07:00:00,0.20295,0.20828000000000002,0.215,0.2015,32725590.71126499
2017-11-12 07:00:00,0.20894000000000001,0.19002,0.20894000000000001,0.18706,92638693.34049532
2017-11-13 07:00:00,0.19007000000000002,0.2,0.2,0.18932000000000002,36482740.9975299
2017-11-14 07:00:00,0.2,0.20465,0.21100000000000002,0.1989,26331471.36798958
2017-11-15 07:00:00,0.2051,0.20848000000000005,0.21023000000000008,0.20301,25973909.70981195
2017-11-16 07:00:00,0.20867,0.22666,0.2815,0.20574,265341795.3994809
2017-11-17 07:00:00,0.2267,0.22379000000000002,0.2436,0.21661999999999998,83504344.87040874
2017-11-18 07:00:00,0.22419,0.22743000000000002,0.23019,0.21852,33380308.21891161
2017-11-19 07:00:00,0.22743000000000002,0.23264,0.23875,0.22375,41775944.89469776
2017-11-20 07:00:00,0.23289,0.2411,0.247,0.23118000000000002,50566431.37170866
2017-11-21 07:00:00,0.24100000000000002,0.23219,0.24500999999999998,0.22418000000000002,49990682.87096236
2017-11-22 07:00:00,0.23199999999999998,0.23806999999999998,0.2424,0.23158,39368732.09091394
2017-11-23 07:00:00,0.23813,0.23878000000000002,0.25109000000000004,0.2354,62251237.53422949
2017-11-24 07:00:00,0.23878000000000002,0.2406,0.24472,0.22960999999999998,58769849.31784395
2017-11-25 07:00:00,0.2406,0.2489,0.25451,0.23863,44602061.05606623
2017-11-26 07:00:00,0.2482800000000001,0.2454,0.25049,0.242,31086437.24961778
2017-11-27 07:00:00,0.2455,0.2463,0.25186,0.24,49129737.23742449
2017-11-28 07:00:00,0.24719000000000002,0.28025,0.28126999999999996,0.24636,121902020.2707742
2017-11-29 07:00:00,0.27949,0.23499,0.28024,0.19699999999999998,131750904.08246484
2017-11-30 07:00:00,0.2357,0.23487,0.24681999999999998,0.21570999999999999,62879644.51559358
2017-12-01 07:00:00,0.2349,0.24833000000000002,0.2545,0.22451,47928261.85385312
2017-12-02 07:00:00,0.24827,0.24399,0.2502,0.23938,30683082.62323215
2017-12-03 07:00:00,0.24388,0.24489,0.2596,0.23103,49972582.12944476
2017-12-04 07:00:00,0.24489,0.24647,0.24873,0.233,41853317.56110591
2017-12-05 07:00:00,0.24638000000000002,0.2311300000000001,0.24670999999999998,0.22557,64826058.54807636
2017-12-06 07:00:00,0.23201999999999998,0.2149,0.2351,0.20876,88129620.95235397
2017-12-07 07:00:00,0.21481999999999998,0.20569,0.2191,0.19699999999999998,78166107.46471351
2017-12-08 07:00:00,0.20509000000000002,0.23401,0.25692,0.20056,175486033.39719406
2017-12-09 07:00:00,0.23354,0.2361,0.24539,0.22923000000000002,74467254.01064856
2017-12-10 07:00:00,0.23586999999999997,0.22798000000000002,0.2378,0.22108000000000005,59974521.07732781
2017-12-11 07:00:00,0.22844,0.24821,0.24906,0.228,52028813.20637218
2017-12-12 07:00:00,0.24821,0.42385,0.5367,0.24401,272315708.40953207
2017-12-13 07:00:00,0.4238,0.4574,0.5999899999999999,0.35169,476872180.22875786
2017-12-14 07:00:00,0.45738999999999996,0.8599899999999999,0.8988200000000001,0.451,691292510.7446289
2017-12-15 07:00:00,0.8584299999999999,0.73648,0.865,0.6122,388886050.9920052
2017-12-16 07:00:00,0.73648,0.7390100000000001,0.815,0.7070000000000001,163618826.84237087
2017-12-17 07:00:00,0.73883,0.71097,0.755,0.69522,79960401.20577326
2017-12-18 07:00:00,0.7105899999999999,0.75576,0.7933,0.6353,159117569.47656792
2017-12-19 07:00:00,0.75575,0.73,0.84111,0.70097,177428878.68557215
2017-12-20 07:00:00,0.73,0.7140000000000001,0.74,0.64468,128221448.18725584
2017-12-21 07:00:00,0.7140000000000001,1.125,1.14,0.7107399999999999,459524853.6826586
2017-12-22 07:00:00,1.1224,0.9830399999999999,1.25,0.42143,497497709.10810274
2017-12-23 07:00:00,0.98798,0.9981,1.0592,0.9099200000000001,105811669.84142384
2017-12-24 07:00:00,0.9949600000000001,0.9681,1.0058,0.8011,109266715.09616084
2017-12-25 07:00:00,0.9662,0.9714,1.0148,0.91,53005494.55264391
2017-12-26 07:00:00,0.97149,1.07,1.095,0.9628,64744925.75961128
2017-12-27 07:00:00,1.0698,1.2108,1.2893,1.0622,185042523.93553865
2017-12-28 07:00:00,1.2103,1.2525,1.3072,1.05,147130738.90505672
2017-12-29 07:00:00,1.2501,1.915,1.9745,1.248,360721916.5789268
2017-12-30 07:00:00,1.915,1.835,2.45,1.73,431531639.5733841
2017-12-31 07:00:00,1.8425,1.9657,2.089,1.6033,141776922.65867066
2018-01-01 07:00:00,1.9652,2.0395,2.1,1.8019999999999998,57532145.36866932
2018-01-02 07:00:00,2.0458,2.193,2.2158,1.841,99133678.81365952
2018-01-03 07:00:00,2.1921,2.7317,2.8599,2.1352,209500381.72046888
2018-01-04 07:00:00,2.7311,2.7367,3.3,2.6060000000000003,276946688.20718485
2018-01-05 07:00:00,2.737,2.4961,3.0589999999999997,2.2273,201898696.2887613
2018-01-06 07:00:00,2.4987,2.6424,2.85,2.4463,79060690.57320642
2018-01-07 07:00:00,2.6425,2.7665,2.8099,2.5597,50990049.1318618
2018-01-08 07:00:00,2.7665,2.3847,2.7682,1.91,138369940.01987115
2018-01-09 07:00:00,2.384,2.0538,2.4893,1.9,120070081.43124975
2018-01-10 07:00:00,2.0537,1.9369999999999998,2.121,1.61,210632131.9925364
2018-01-11 07:00:00,1.9369999999999998,1.92,2.25,1.53,275891592.34108996
2018-01-12 07:00:00,1.9192,2.015,2.15,1.785,130695631.59703466
2018-01-13 07:00:00,2.0151,1.9876,2.0909999999999997,1.9461,53076056.42022502
2018-01-14 07:00:00,1.9873,1.8163,1.9879,1.73,54688517.37531831
2018-01-15 07:00:00,1.8203,1.6569999999999998,1.8769999999999998,1.615,50342158.15731098
2018-01-16 07:00:00,1.6569999999999998,1.1382,1.6798,0.85,381859881.8924373
2018-01-17 07:00:00,1.1349,1.2999,1.3783,0.85,397242322.8647063
2018-01-18 07:00:00,1.3004,1.5424,1.719,1.213,299925674.24268067
2018-01-19 07:00:00,1.5414,1.53,1.6759,1.45,134316578.48105243
2018-01-20 07:00:00,1.528,1.5574,1.62,1.465,80610263.85947959
2018-01-21 07:00:00,1.5578,1.36,1.5599,1.301,123745822.36657262
2018-01-22 07:00:00,1.3619999999999999,1.3362,1.4122,1.1223,155557571.13976774
2018-01-23 07:00:00,1.3363,1.3322,1.439,1.1738,162482159.83900478
2018-01-24 07:00:00,1.3297,1.3507,1.4173,1.2754,97216560.48984264
2018-01-25 07:00:00,1.3506,1.2995,1.3772,1.2713,51817740.51015994
2018-01-26 07:00:00,1.2964,1.2058,1.32,1.1032,97260052.06730852
2018-01-27 07:00:00,1.2059,1.2187,1.249,1.169,47740891.23786449
2018-01-28 07:00:00,1.2197,1.3677,1.406,1.214,58930046.79663621
2018-01-29 07:00:00,1.3676,1.2671,1.3763,1.25,45657767.54711175
2018-01-30 07:00:00,1.2670000000000001,1.114,1.2715,1.0792,80646063.1710059
2018-01-31 07:00:00,1.1142,1.1419,1.1528,1.0234,68049566.37614706
2018-02-01 07:00:00,1.1407,0.9540000000000001,1.146,0.90946,114139631.2425958
2018-02-02 07:00:00,0.95421,0.8987,0.9670700000000001,0.6709999999999999,315310651.4896261
2018-02-03 07:00:00,0.8985,0.9577,1.0207,0.7780199999999999,158960146.16558006
2018-02-04 07:00:00,0.9578,0.8154899999999999,0.9687899999999999,0.775,124182535.27688266
2018-02-05 07:00:00,0.8147300000000001,0.6803,0.8343,0.63702,192112182.27533296
2018-02-06 07:00:00,0.68085,0.76,0.777,0.5729,246347067.11722755
2018-02-07 07:00:00,0.76,0.7157,0.80606,0.6923,111198897.49920905
2018-02-08 07:00:00,0.7157,0.78,0.79094,0.7081,85277420.25098209
2018-02-09 07:00:00,0.7799,0.9212100000000001,0.9288,0.73574,130949965.21474646
2018-02-10 07:00:00,0.92122,1.0266,1.2276,0.9053100000000001,313513161.57822126
2018-02-11 07:00:00,1.0261,0.9595799999999999,1.0399,0.8909999999999999,161143291.12615082
2018-02-12 07:00:00,0.95952,1.0409,1.0783,0.95299,116135481.94367789
2018-02-13 00:00:00,1.0419,0.984,1.0483,0.9618,66336407.45066916
2018-02-13 07:00:00,1.0419,0.9840000000000001,1.0483,0.9618,66336407.45066916
2018-02-14 00:00:00,0.98489,1.1252,1.155,0.97652,104357560.30079947
2018-02-14 07:00:00,0.9848899999999999,1.1252,1.155,0.97652,104357560.30079947
2018-02-15 07:00:00,1.1261,1.1026,1.1434,1.0675,85566129.29381251
2018-02-16 07:00:00,1.1048,1.1104,1.1175,1.0617,48650669.429125
2018-02-17 07:00:00,1.1106,1.1769,1.2046,1.101,66245483.5324454
2018-02-18 07:00:00,1.1768,1.069,1.1799,1.0366,61907418.54916491
2018-02-19 07:00:00,1.0691,1.1086,1.1326,1.0649,29628868.1696872
2018-02-20 07:00:00,1.1086,1.0266,1.135,1.0081,51618367.07984479
2018-02-21 07:00:00,1.0258,0.95115,1.0376,0.935,67063068.40270376
2018-02-22 07:00:00,0.94945,0.8890600000000001,0.998,0.8611,69951854.38104355
2018-02-23 07:00:00,0.88894,0.93779,0.98249,0.8501,58135827.50517426
2018-02-24 00:00:00,0.93754,0.8994700000000001,0.96694,0.8686200000000001,35626109.23792816
2018-02-24 07:00:00,0.9375399999999999,0.8994700000000001,0.96694,0.8686200000000001,35626109.23792816
2018-02-25 07:00:00,0.8981399999999999,0.89892,0.92399,0.8760700000000001,24376090.78392834
2018-02-26 00:00:00,0.90046,0.93027,0.94187,0.8727,34997618.6838928
2018-02-26 07:00:00,0.90046,0.93027,0.9418700000000001,0.8727,34997618.6838928
2018-02-27 00:00:00,0.92883,0.925,0.95816,0.91623,26977823.47583771
2018-02-27 07:00:00,0.9288299999999999,0.925,0.95816,0.91623,26977823.47583771
2018-02-28 00:00:00,0.92544,0.8841,0.94605,0.88,27514837.36352552
2018-02-28 07:00:00,0.9254399999999999,0.8841,0.94605,0.88,27514837.36352552
2018-03-01 00:00:00,0.88485,0.91492,0.94837,0.8720700000000001,31503243.81397554
2018-03-01 07:00:00,0.88485,0.9149200000000001,0.94837,0.8720700000000001,31503243.81397554
2018-03-02 07:00:00,0.9142,0.89694,0.92138,0.8850899999999999,17554361.63991409
2018-03-03 07:00:00,0.8969299999999999,0.89725,0.92306,0.88884,23966859.96052359
2018-03-04 07:00:00,0.89722,1.0023,1.0312,0.8801200000000001,66892103.40999192
2018-03-05 07:00:00,1.0023,0.9396,1.086,0.9395,138843341.63186514
2018-03-06 07:00:00,0.9401,0.9004200000000001,0.97944,0.8863,81399064.5173436
2018-03-07 07:00:00,0.9001,0.8538600000000001,0.91365,0.78579,90145484.34724388
2018-03-08 07:00:00,0.8538399999999999,0.8031,0.8708299999999999,0.7891100000000001,49458192.25718492
2018-03-09 07:00:00,0.80372,0.8220000000000001,0.84157,0.7309,89158630.50722498
2018-03-10 07:00:00,0.8220000000000001,0.7734300000000001,0.84134,0.7656,37462618.412895896
2018-03-11 07:00:00,0.77355,0.8170000000000001,0.8301200000000001,0.74765,47704020.17259552
2018-03-12 07:00:00,0.81742,0.78192,0.82786,0.76417,32440167.20516424
2018-03-13 07:00:00,0.78257,0.77691,0.7985,0.7612,24006673.75411909
2018-03-14 07:00:00,0.77691,0.6854,0.79042,0.6509999999999999,49094602.48860194
2018-03-15 07:00:00,0.6853899999999999,0.68202,0.72436,0.62776,72982271.54048458
2018-03-16 07:00:00,0.68197,0.677,0.70997,0.6573899999999999,52111891.65603497
2018-03-17 00:00:00,0.67701,0.62635,0.68453,0.61277,37859458.76825381
2018-03-17 07:00:00,0.67701,0.6263501775360107,0.6845299956512452,0.6127702091598511,37859343.99504894
2018-03-18 07:00:00,0.62635,0.6498,0.685,0.5367,108106525.51988222
2018-03-19 07:00:00,0.6494300000000001,0.71945,0.72512,0.6262,85067958.15190005
2018-03-20 07:00:00,0.71945,0.69915,0.71945,0.65535,71515109.25958444
2018-03-21 07:00:00,0.69938,0.67704,0.7076,0.66138,46220334.74339233
2018-03-22 07:00:00,0.6774,0.65212,0.69021,0.61932,41121537.14014387
2018-03-23 07:00:00,0.6523800000000001,0.63975,0.6533899999999999,0.6126,39299787.034438
